review_id,work_root_id,checkpoint_4c_decision,resolution,canonical_reference_ids,removed_reference_ids,rights_decision,rationale,review_status,activation_status
itws4c:88809,itws:88809,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:742639,itws:742639,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:742704,itws:742704,hold_duplicate_review,exclude_no_unique_material_after_segmentation,,,rights_pass,No unique broader text or eligible sonnet remains after segmentation.,resolved,inactive_pending_cross_archive_freeze
itws4c:746106,itws:746106,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:980276,itws:980276,hold_duplicate_review,exclude_source_rights_unresolved,,,rights_hold_modern_edition_contributor,"Post-1930 edition names a curator, translator, or illustrator whose contribution needs separate rights evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:60332,itws:60332,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:85705,itws:85705,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:598139,itws:598139,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:699397,itws:699397,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:638526,itws:638526,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_incomplete_index_provenance,"Index metadata lacks author, year, or source evidence.",resolved,inactive_pending_cross_archive_freeze
itws4c:699069,itws:699069,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:245550,itws:245550,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:72969,itws:72969,hold_duplicate_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:68212,itws:68212,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:643764,itws:643764,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:512154,itws:512154,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:3310,itws:3310,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:238240,itws:238240,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:289629,itws:289629,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:13827,itws:13827,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:215619,itws:215619,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:640079,itws:640079,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:889673,itws:889673,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:711618,itws:711618,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:718951,itws:718951,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:740290,itws:740290,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:829784,itws:829784,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:913472,itws:913472,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:895091,itws:895091,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:898229,itws:898229,hold_unresolved_markup,exclude_source_rights_unresolved,,,rights_hold_incompatible_or_unclear_scan_license,Commons does not explicitly mark the exact scan file public domain and non-copyrighted.,resolved,inactive_pending_cross_archive_freeze
itws4c:92436,itws:92436,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:911488,itws:911488,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:590524,itws:590524,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:85276,itws:85276,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:659928,itws:659928,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:86304,itws:86304,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:881829,itws:881829,hold_duplicate_review,exclude_internal_exact_duplicate,itws:881828,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:77104,itws:77104,hold_duplicate_review,exclude_canonical_cross_corpus_duplicate,gutenberg_previous:pg25318,,rights_pass,An already resolved project source contains this Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:370135,itws:370135,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:742732,itws:742732,hold_duplicate_review,eligible_sonnets_only_inactive,,,rights_pass,Only verified unique sonnet artifacts remain after wrapper and duplicate removal.,resolved,inactive_pending_cross_archive_freeze
itws4c:746071,itws:746071,hold_duplicate_review,exclude_internal_exact_duplicate,itws:746070,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:881847,itws:881847,hold_duplicate_review,exclude_internal_exact_duplicate,itws:881838,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:877327,itws:877327,hold_duplicate_review,exclude_internal_exact_duplicate,itws:877326,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:746601,itws:746601,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:875961,itws:875961,hold_duplicate_review,exclude_internal_exact_duplicate,itws:875957,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:883409,itws:883409,hold_duplicate_review,exclude_internal_exact_duplicate,itws:883405,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:875962,itws:875962,hold_duplicate_review,exclude_internal_exact_duplicate,itws:875957,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:242770,itws:242770,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
itws4c:875984,itws:875984,hold_duplicate_review,exclude_internal_exact_duplicate,itws:875978,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:879663,itws:879663,hold_duplicate_review,exclude_internal_exact_duplicate,itws:879634,,rights_pass,Deterministic complete/long/stable-ID precedence selected another exact Wikisource root.,resolved,inactive_pending_cross_archive_freeze
itws4c:883563,itws:883563,hold_duplicate_review,eligible_inactive_processed_build,,,rights_pass,"Rights, quality, canonicalization, and protected-material gates passed.",resolved,inactive_pending_cross_archive_freeze
itws4c:849822,itws:849822,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:590890,itws:590890,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:325944,itws:325944,hold_quality_or_editorial_review,exclude_quality_language_or_editorial_hold,,,rights_pass,"Non-removable quality, language-variety, transcription-gap, or editorial evidence remains.",resolved,inactive_pending_cross_archive_freeze
itws4c:530931,itws:530931,hold_missing_transcription,exclude_incomplete_transcription,,,rights_pass,Missing requested transcription pages make the work incomplete.,resolved,inactive_pending_cross_archive_freeze
itws4c:580775,itws:580775,hold_unresolved_markup,exclude_unresolved_markup,,,rights_pass,Unknown markup may contain or corrupt primary text.,resolved,inactive_pending_cross_archive_freeze
